id,domain,task_count,raw_command,token_index,token,annotator_boundary_label,annotator_task_token_label,annotator_note
CK-2258,ofis_metin_düzenleme,3,bak bu yorum balonunu aç cevaba tamamdır yaz gönder,7,yaz,,,
CK-2258,ofis_metin_düzenleme,3,bak bu yorum balonunu aç cevaba tamamdır yaz gönder,8,gönder,,,
CK-2262,ofis_metin_düzenleme,3,vörd belgesini aç başlığı seç altına bosluk koy,0,vörd,,,
CK-2262,ofis_metin_düzenleme,3,vörd belgesini aç başlığı seç altına bosluk koy,1,belgesini,,,
CK-2262,ofis_metin_düzenleme,3,vörd belgesini aç başlığı seç altına bosluk koy,2,aç,,,
CK-2262,ofis_metin_düzenleme,3,vörd belgesini aç başlığı seç altına bosluk koy,3,başlığı,,,
CK-2262,ofis_metin_düzenleme,3,vörd belgesini aç başlığı seç altına bosluk koy,4,seç,,,
CK-2262,ofis_metin_düzenleme,3,vörd belgesini aç başlığı seç altına bosluk koy,5,altına,,,
CK-2262,ofis_metin_düzenleme,3,vörd belgesini aç başlığı seç altına bosluk koy,6,bosluk,,,
CK-2262,ofis_metin_düzenleme,3,vörd belgesini aç başlığı seç altına bosluk koy,7,koy,,,
CK-2284,dosya_yazılım_geliştirme,3,Git panelini aç değişen dosyayı seç commit mesajına ilk sürüm yaz,0,Git,,,
CK-2284,dosya_yazılım_geliştirme,3,Git panelini aç değişen dosyayı seç commit mesajına ilk sürüm yaz,1,panelini,,,
CK-2284,dosya_yazılım_geliştirme,3,Git panelini aç değişen dosyayı seç commit mesajına ilk sürüm yaz,2,aç,,,
CK-2284,dosya_yazılım_geliştirme,3,Git panelini aç değişen dosyayı seç commit mesajına ilk sürüm yaz,3,değişen,,,
CK-2284,dosya_yazılım_geliştirme,3,Git panelini aç değişen dosyayı seç commit mesajına ilk sürüm yaz,4,dosyayı,,,
CK-2284,dosya_yazılım_geliştirme,3,Git panelini aç değişen dosyayı seç commit mesajına ilk sürüm yaz,5,seç,,,
CK-2284,dosya_yazılım_geliştirme,3,Git panelini aç değişen dosyayı seç commit mesajına ilk sürüm yaz,6,commit,,,
CK-2284,dosya_yazılım_geliştirme,3,Git panelini aç değişen dosyayı seç commit mesajına ilk sürüm yaz,7,mesajına,,,
CK-2284,dosya_yazılım_geliştirme,3,Git panelini aç değişen dosyayı seç commit mesajına ilk sürüm yaz,8,ilk,,,
CK-2284,dosya_yazılım_geliştirme,3,Git panelini aç değişen dosyayı seç commit mesajına ilk sürüm yaz,9,sürüm,,,
CK-2284,dosya_yazılım_geliştirme,3,Git panelini aç değişen dosyayı seç commit mesajına ilk sürüm yaz,10,yaz,,,
CK-2286,dosya_yazılım_geliştirme,3,terminaldeki son komutu yinele hata çıkarsa çıktıyı seç kopyala,0,terminaldeki,,,
CK-2286,dosya_yazılım_geliştirme,3,terminaldeki son komutu yinele hata çıkarsa çıktıyı seç kopyala,1,son,,,
CK-2286,dosya_yazılım_geliştirme,3,terminaldeki son komutu yinele hata çıkarsa çıktıyı seç kopyala,2,komutu,,,
CK-2286,dosya_yazılım_geliştirme,3,terminaldeki son komutu yinele hata çıkarsa çıktıyı seç kopyala,3,yinele,,,
CK-2286,dosya_yazılım_geliştirme,3,terminaldeki son komutu yinele hata çıkarsa çıktıyı seç kopyala,4,hata,,,
CK-2286,dosya_yazılım_geliştirme,3,terminaldeki son komutu yinele hata çıkarsa çıktıyı seç kopyala,5,çıkarsa,,,
CK-2286,dosya_yazılım_geliştirme,3,terminaldeki son komutu yinele hata çıkarsa çıktıyı seç kopyala,6,çıktıyı,,,
CK-2286,dosya_yazılım_geliştirme,3,terminaldeki son komutu yinele hata çıkarsa çıktıyı seç kopyala,7,seç,,,
CK-2286,dosya_yazılım_geliştirme,3,terminaldeki son komutu yinele hata çıkarsa çıktıyı seç kopyala,8,kopyala,,,
CK-2290,dosya_yazılım_geliştirme,2,branchi sil yok hayır yeni branch oluştur adını deneme yap,0,branchi,,,
CK-2290,dosya_yazılım_geliştirme,2,branchi sil yok hayır yeni branch oluştur adını deneme yap,1,sil,,,
CK-2290,dosya_yazılım_geliştirme,2,branchi sil yok hayır yeni branch oluştur adını deneme yap,2,yok,,,
CK-2290,dosya_yazılım_geliştirme,2,branchi sil yok hayır yeni branch oluştur adını deneme yap,3,hayır,,,
CK-2290,dosya_yazılım_geliştirme,2,branchi sil yok hayır yeni branch oluştur adını deneme yap,4,yeni,,,
CK-2290,dosya_yazılım_geliştirme,2,branchi sil yok hayır yeni branch oluştur adını deneme yap,5,branch,,,
CK-2290,dosya_yazılım_geliştirme,2,branchi sil yok hayır yeni branch oluştur adını deneme yap,6,oluştur,,,
CK-2290,dosya_yazılım_geliştirme,2,branchi sil yok hayır yeni branch oluştur adını deneme yap,7,adını,,,
CK-2290,dosya_yazılım_geliştirme,2,branchi sil yok hayır yeni branch oluştur adını deneme yap,8,deneme,,,
CK-2290,dosya_yazılım_geliştirme,2,branchi sil yok hayır yeni branch oluştur adını deneme yap,9,yap,,,
CK-2293,dosya_yazılım_geliştirme,4,paket dosyasını aç sürüm numarasını seç bir artır kaydet,0,paket,,,
CK-2293,dosya_yazılım_geliştirme,4,paket dosyasını aç sürüm numarasını seç bir artır kaydet,1,dosyasını,,,
CK-2293,dosya_yazılım_geliştirme,4,paket dosyasını aç sürüm numarasını seç bir artır kaydet,2,aç,,,
CK-2293,dosya_yazılım_geliştirme,4,paket dosyasını aç sürüm numarasını seç bir artır kaydet,3,sürüm,,,
CK-2293,dosya_yazılım_geliştirme,4,paket dosyasını aç sürüm numarasını seç bir artır kaydet,4,numarasını,,,
CK-2293,dosya_yazılım_geliştirme,4,paket dosyasını aç sürüm numarasını seç bir artır kaydet,5,seç,,,
CK-2293,dosya_yazılım_geliştirme,4,paket dosyasını aç sürüm numarasını seç bir artır kaydet,6,bir,,,
CK-2293,dosya_yazılım_geliştirme,4,paket dosyasını aç sürüm numarasını seç bir artır kaydet,7,artır,,,
CK-2293,dosya_yazılım_geliştirme,4,paket dosyasını aç sürüm numarasını seç bir artır kaydet,8,kaydet,,,
CK-2294,dosya_yazılım_geliştirme,2,terminal çıktısında failed kelimesini bul satırı seç,0,terminal,,,
CK-2294,dosya_yazılım_geliştirme,2,terminal çıktısında failed kelimesini bul satırı seç,1,çıktısında,,,
CK-2294,dosya_yazılım_geliştirme,2,terminal çıktısında failed kelimesini bul satırı seç,2,failed,,,
CK-2294,dosya_yazılım_geliştirme,2,terminal çıktısında failed kelimesini bul satırı seç,3,kelimesini,,,
CK-2294,dosya_yazılım_geliştirme,2,terminal çıktısında failed kelimesini bul satırı seç,4,bul,,,
CK-2294,dosya_yazılım_geliştirme,2,terminal çıktısında failed kelimesini bul satırı seç,5,satırı,,,
CK-2294,dosya_yazılım_geliştirme,2,terminal çıktısında failed kelimesini bul satırı seç,6,seç,,,
CK-2304,temel_bilgisayar,2,ekranı kilitle yok hayır sadece bildirim panelini aç rahatsız etmeyin modunu kapat,0,ekranı,,,
CK-2304,temel_bilgisayar,2,ekranı kilitle yok hayır sadece bildirim panelini aç rahatsız etmeyin modunu kapat,1,kilitle,,,
CK-2304,temel_bilgisayar,2,ekranı kilitle yok hayır sadece bildirim panelini aç rahatsız etmeyin modunu kapat,2,yok,,,
CK-2304,temel_bilgisayar,2,ekranı kilitle yok hayır sadece bildirim panelini aç rahatsız etmeyin modunu kapat,3,hayır,,,
CK-2304,temel_bilgisayar,2,ekranı kilitle yok hayır sadece bildirim panelini aç rahatsız etmeyin modunu kapat,4,sadece,,,
CK-2304,temel_bilgisayar,2,ekranı kilitle yok hayır sadece bildirim panelini aç rahatsız etmeyin modunu kapat,5,bildirim,,,
CK-2304,temel_bilgisayar,2,ekranı kilitle yok hayır sadece bildirim panelini aç rahatsız etmeyin modunu kapat,6,panelini,,,
CK-2304,temel_bilgisayar,2,ekranı kilitle yok hayır sadece bildirim panelini aç rahatsız etmeyin modunu kapat,7,aç,,,
CK-2304,temel_bilgisayar,2,ekranı kilitle yok hayır sadece bildirim panelini aç rahatsız etmeyin modunu kapat,8,rahatsız,,,
CK-2304,temel_bilgisayar,2,ekranı kilitle yok hayır sadece bildirim panelini aç rahatsız etmeyin modunu kapat,9,etmeyin,,,
CK-2304,temel_bilgisayar,2,ekranı kilitle yok hayır sadece bildirim panelini aç rahatsız etmeyin modunu kapat,10,modunu,,,
CK-2304,temel_bilgisayar,2,ekranı kilitle yok hayır sadece bildirim panelini aç rahatsız etmeyin modunu kapat,11,kapat,,,
CK-2305,temel_bilgisayar,3,dosya penceresine geçip sol listedeki belgeler klasörünü açarak son dosyayı seç,0,dosya,,,
CK-2305,temel_bilgisayar,3,dosya penceresine geçip sol listedeki belgeler klasörünü açarak son dosyayı seç,1,penceresine,,,
CK-2305,temel_bilgisayar,3,dosya penceresine geçip sol listedeki belgeler klasörünü açarak son dosyayı seç,2,geçip,,,
CK-2305,temel_bilgisayar,3,dosya penceresine geçip sol listedeki belgeler klasörünü açarak son dosyayı seç,3,sol,,,
CK-2305,temel_bilgisayar,3,dosya penceresine geçip sol listedeki belgeler klasörünü açarak son dosyayı seç,4,listedeki,,,
CK-2305,temel_bilgisayar,3,dosya penceresine geçip sol listedeki belgeler klasörünü açarak son dosyayı seç,5,belgeler,,,
CK-2305,temel_bilgisayar,3,dosya penceresine geçip sol listedeki belgeler klasörünü açarak son dosyayı seç,6,klasörünü,,,
CK-2305,temel_bilgisayar,3,dosya penceresine geçip sol listedeki belgeler klasörünü açarak son dosyayı seç,7,açarak,,,
CK-2305,temel_bilgisayar,3,dosya penceresine geçip sol listedeki belgeler klasörünü açarak son dosyayı seç,8,son,,,
CK-2305,temel_bilgisayar,3,dosya penceresine geçip sol listedeki belgeler klasörünü açarak son dosyayı seç,9,dosyayı,,,
CK-2305,temel_bilgisayar,3,dosya penceresine geçip sol listedeki belgeler klasörünü açarak son dosyayı seç,10,seç,,,
CK-2307,temel_bilgisayar,4,masaüstüne git arama kutusunu seç ekran okuyucu yaz enter,0,masaüstüne,,,
CK-2307,temel_bilgisayar,4,masaüstüne git arama kutusunu seç ekran okuyucu yaz enter,1,git,,,
CK-2307,temel_bilgisayar,4,masaüstüne git arama kutusunu seç ekran okuyucu yaz enter,2,arama,,,
CK-2307,temel_bilgisayar,4,masaüstüne git arama kutusunu seç ekran okuyucu yaz enter,3,kutusunu,,,
CK-2307,temel_bilgisayar,4,masaüstüne git arama kutusunu seç ekran okuyucu yaz enter,4,seç,,,
CK-2307,temel_bilgisayar,4,masaüstüne git arama kutusunu seç ekran okuyucu yaz enter,5,ekran,,,
CK-2307,temel_bilgisayar,4,masaüstüne git arama kutusunu seç ekran okuyucu yaz enter,6,okuyucu,,,
CK-2307,temel_bilgisayar,4,masaüstüne git arama kutusunu seç ekran okuyucu yaz enter,7,yaz,,,
CK-2307,temel_bilgisayar,4,masaüstüne git arama kutusunu seç ekran okuyucu yaz enter,8,enter,,,
CK-2311,temel_bilgisayar,3,ayarlar penceresini açıp erişilebilirlik bölümüne giderek kontrastı artır,0,ayarlar,,,
CK-2311,temel_bilgisayar,3,ayarlar penceresini açıp erişilebilirlik bölümüne giderek kontrastı artır,1,penceresini,,,
CK-2311,temel_bilgisayar,3,ayarlar penceresini açıp erişilebilirlik bölümüne giderek kontrastı artır,2,açıp,,,
CK-2311,temel_bilgisayar,3,ayarlar penceresini açıp erişilebilirlik bölümüne giderek kontrastı artır,3,erişilebilirlik,,,
CK-2311,temel_bilgisayar,3,ayarlar penceresini açıp erişilebilirlik bölümüne giderek kontrastı artır,4,bölümüne,,,
CK-2311,temel_bilgisayar,3,ayarlar penceresini açıp erişilebilirlik bölümüne giderek kontrastı artır,5,giderek,,,
CK-2311,temel_bilgisayar,3,ayarlar penceresini açıp erişilebilirlik bölümüne giderek kontrastı artır,6,kontrastı,,,
CK-2311,temel_bilgisayar,3,ayarlar penceresini açıp erişilebilirlik bölümüne giderek kontrastı artır,7,artır,,,
CK-2319,temel_bilgisayar,3,denetim masasını aç fare ayarlarına git işaretçi hızını azalt,0,denetim,,,
CK-2319,temel_bilgisayar,3,denetim masasını aç fare ayarlarına git işaretçi hızını azalt,1,masasını,,,
CK-2319,temel_bilgisayar,3,denetim masasını aç fare ayarlarına git işaretçi hızını azalt,2,aç,,,
CK-2319,temel_bilgisayar,3,denetim masasını aç fare ayarlarına git işaretçi hızını azalt,3,fare,,,
CK-2319,temel_bilgisayar,3,denetim masasını aç fare ayarlarına git işaretçi hızını azalt,4,ayarlarına,,,
CK-2319,temel_bilgisayar,3,denetim masasını aç fare ayarlarına git işaretçi hızını azalt,5,git,,,
CK-2319,temel_bilgisayar,3,denetim masasını aç fare ayarlarına git işaretçi hızını azalt,6,işaretçi,,,
CK-2319,temel_bilgisayar,3,denetim masasını aç fare ayarlarına git işaretçi hızını azalt,7,hızını,,,
CK-2319,temel_bilgisayar,3,denetim masasını aç fare ayarlarına git işaretçi hızını azalt,8,azalt,,,
CK-2324,temel_bilgisayar,3,şuradaki takvim bildirimini aç toplantı bağlantısını kopyala bildirimi kapat,0,şuradaki,,,
CK-2324,temel_bilgisayar,3,şuradaki takvim bildirimini aç toplantı bağlantısını kopyala bildirimi kapat,1,takvim,,,
CK-2324,temel_bilgisayar,3,şuradaki takvim bildirimini aç toplantı bağlantısını kopyala bildirimi kapat,2,bildirimini,,,
CK-2324,temel_bilgisayar,3,şuradaki takvim bildirimini aç toplantı bağlantısını kopyala bildirimi kapat,3,aç,,,
CK-2324,temel_bilgisayar,3,şuradaki takvim bildirimini aç toplantı bağlantısını kopyala bildirimi kapat,4,toplantı,,,
CK-2324,temel_bilgisayar,3,şuradaki takvim bildirimini aç toplantı bağlantısını kopyala bildirimi kapat,5,bağlantısını,,,
CK-2324,temel_bilgisayar,3,şuradaki takvim bildirimini aç toplantı bağlantısını kopyala bildirimi kapat,6,kopyala,,,
CK-2324,temel_bilgisayar,3,şuradaki takvim bildirimini aç toplantı bağlantısını kopyala bildirimi kapat,7,bildirimi,,,
CK-2324,temel_bilgisayar,3,şuradaki takvim bildirimini aç toplantı bağlantısını kopyala bildirimi kapat,8,kapat,,,
CK-2332,tarayıcı_internet,3,Google sonuçlarında biraz aşağı kaydır ikinci akademik bağlantıyı aç PDF düğmesine tıkla,0,Google,,,
CK-2332,tarayıcı_internet,3,Google sonuçlarında biraz aşağı kaydır ikinci akademik bağlantıyı aç PDF düğmesine tıkla,1,sonuçlarında,,,
CK-2332,tarayıcı_internet,3,Google sonuçlarında biraz aşağı kaydır ikinci akademik bağlantıyı aç PDF düğmesine tıkla,2,biraz,,,
CK-2332,tarayıcı_internet,3,Google sonuçlarında biraz aşağı kaydır ikinci akademik bağlantıyı aç PDF düğmesine tıkla,3,aşağı,,,
CK-2332,tarayıcı_internet,3,Google sonuçlarında biraz aşağı kaydır ikinci akademik bağlantıyı aç PDF düğmesine tıkla,4,kaydır,,,
CK-2332,tarayıcı_internet,3,Google sonuçlarında biraz aşağı kaydır ikinci akademik bağlantıyı aç PDF düğmesine tıkla,5,ikinci,,,
CK-2332,tarayıcı_internet,3,Google sonuçlarında biraz aşağı kaydır ikinci akademik bağlantıyı aç PDF düğmesine tıkla,6,akademik,,,
CK-2332,tarayıcı_internet,3,Google sonuçlarında biraz aşağı kaydır ikinci akademik bağlantıyı aç PDF düğmesine tıkla,7,bağlantıyı,,,
CK-2332,tarayıcı_internet,3,Google sonuçlarında biraz aşağı kaydır ikinci akademik bağlantıyı aç PDF düğmesine tıkla,8,aç,,,
CK-2332,tarayıcı_internet,3,Google sonuçlarında biraz aşağı kaydır ikinci akademik bağlantıyı aç PDF düğmesine tıkla,9,PDF,,,
CK-2332,tarayıcı_internet,3,Google sonuçlarında biraz aşağı kaydır ikinci akademik bağlantıyı aç PDF düğmesine tıkla,10,düğmesine,,,
CK-2332,tarayıcı_internet,3,Google sonuçlarında biraz aşağı kaydır ikinci akademik bağlantıyı aç PDF düğmesine tıkla,11,tıkla,,,
CK-2333,tarayıcı_internet,3,indirme çubuğunu aç en son inen dosyayı klasörde göster sonra pencereyi küçült,0,indirme,,,
CK-2333,tarayıcı_internet,3,indirme çubuğunu aç en son inen dosyayı klasörde göster sonra pencereyi küçült,1,çubuğunu,,,
CK-2333,tarayıcı_internet,3,indirme çubuğunu aç en son inen dosyayı klasörde göster sonra pencereyi küçült,2,aç,,,
CK-2333,tarayıcı_internet,3,indirme çubuğunu aç en son inen dosyayı klasörde göster sonra pencereyi küçült,3,en,,,
CK-2333,tarayıcı_internet,3,indirme çubuğunu aç en son inen dosyayı klasörde göster sonra pencereyi küçült,4,son,,,
CK-2333,tarayıcı_internet,3,indirme çubuğunu aç en son inen dosyayı klasörde göster sonra pencereyi küçült,5,inen,,,
CK-2333,tarayıcı_internet,3,indirme çubuğunu aç en son inen dosyayı klasörde göster sonra pencereyi küçült,6,dosyayı,,,
CK-2333,tarayıcı_internet,3,indirme çubuğunu aç en son inen dosyayı klasörde göster sonra pencereyi küçült,7,klasörde,,,
CK-2333,tarayıcı_internet,3,indirme çubuğunu aç en son inen dosyayı klasörde göster sonra pencereyi küçült,8,göster,,,
CK-2333,tarayıcı_internet,3,indirme çubuğunu aç en son inen dosyayı klasörde göster sonra pencereyi küçült,9,sonra,,,
CK-2333,tarayıcı_internet,3,indirme çubuğunu aç en son inen dosyayı klasörde göster sonra pencereyi küçült,10,pencereyi,,,
CK-2333,tarayıcı_internet,3,indirme çubuğunu aç en son inen dosyayı klasörde göster sonra pencereyi küçült,11,küçült,,,
CK-2336,tarayıcı_internet,3,şu açık sekmede arama alanını bul engelli kullanıcı deneyimi yaz ara,0,şu,,,
CK-2336,tarayıcı_internet,3,şu açık sekmede arama alanını bul engelli kullanıcı deneyimi yaz ara,1,açık,,,
CK-2336,tarayıcı_internet,3,şu açık sekmede arama alanını bul engelli kullanıcı deneyimi yaz ara,2,sekmede,,,
CK-2336,tarayıcı_internet,3,şu açık sekmede arama alanını bul engelli kullanıcı deneyimi yaz ara,3,arama,,,
CK-2336,tarayıcı_internet,3,şu açık sekmede arama alanını bul engelli kullanıcı deneyimi yaz ara,4,alanını,,,
CK-2336,tarayıcı_internet,3,şu açık sekmede arama alanını bul engelli kullanıcı deneyimi yaz ara,5,bul,,,
CK-2336,tarayıcı_internet,3,şu açık sekmede arama alanını bul engelli kullanıcı deneyimi yaz ara,6,engelli,,,
CK-2336,tarayıcı_internet,3,şu açık sekmede arama alanını bul engelli kullanıcı deneyimi yaz ara,7,kullanıcı,,,
CK-2336,tarayıcı_internet,3,şu açık sekmede arama alanını bul engelli kullanıcı deneyimi yaz ara,8,deneyimi,,,
CK-2336,tarayıcı_internet,3,şu açık sekmede arama alanını bul engelli kullanıcı deneyimi yaz ara,9,yaz,,,
CK-2336,tarayıcı_internet,3,şu açık sekmede arama alanını bul engelli kullanıcı deneyimi yaz ara,10,ara,,,
CK-2338,tarayıcı_internet,3,sayfanın ortasına kaydırıp yorum kutusunu seçerek kısa bir cevap yaz,0,sayfanın,,,
CK-2338,tarayıcı_internet,3,sayfanın ortasına kaydırıp yorum kutusunu seçerek kısa bir cevap yaz,1,ortasına,,,
CK-2338,tarayıcı_internet,3,sayfanın ortasına kaydırıp yorum kutusunu seçerek kısa bir cevap yaz,2,kaydırıp,,,
CK-2338,tarayıcı_internet,3,sayfanın ortasına kaydırıp yorum kutusunu seçerek kısa bir cevap yaz,3,yorum,,,
CK-2338,tarayıcı_internet,3,sayfanın ortasına kaydırıp yorum kutusunu seçerek kısa bir cevap yaz,4,kutusunu,,,
CK-2338,tarayıcı_internet,3,sayfanın ortasına kaydırıp yorum kutusunu seçerek kısa bir cevap yaz,5,seçerek,,,
CK-2338,tarayıcı_internet,3,sayfanın ortasına kaydırıp yorum kutusunu seçerek kısa bir cevap yaz,6,kısa,,,
CK-2338,tarayıcı_internet,3,sayfanın ortasına kaydırıp yorum kutusunu seçerek kısa bir cevap yaz,7,bir,,,
CK-2338,tarayıcı_internet,3,sayfanın ortasına kaydırıp yorum kutusunu seçerek kısa bir cevap yaz,8,cevap,,,
CK-2338,tarayıcı_internet,3,sayfanın ortasına kaydırıp yorum kutusunu seçerek kısa bir cevap yaz,9,yaz,,,
CK-2342,tarayıcı_internet,3,video alanına tıkla altyazı düğmesini aç oynatma hızını azalt,0,video,,,
CK-2342,tarayıcı_internet,3,video alanına tıkla altyazı düğmesini aç oynatma hızını azalt,1,alanına,,,
CK-2342,tarayıcı_internet,3,video alanına tıkla altyazı düğmesini aç oynatma hızını azalt,2,tıkla,,,
CK-2342,tarayıcı_internet,3,video alanına tıkla altyazı düğmesini aç oynatma hızını azalt,3,altyazı,,,
CK-2342,tarayıcı_internet,3,video alanına tıkla altyazı düğmesini aç oynatma hızını azalt,4,düğmesini,,,
CK-2342,tarayıcı_internet,3,video alanına tıkla altyazı düğmesini aç oynatma hızını azalt,5,aç,,,
CK-2342,tarayıcı_internet,3,video alanına tıkla altyazı düğmesini aç oynatma hızını azalt,6,oynatma,,,
CK-2342,tarayıcı_internet,3,video alanına tıkla altyazı düğmesini aç oynatma hızını azalt,7,hızını,,,
CK-2342,tarayıcı_internet,3,video alanına tıkla altyazı düğmesini aç oynatma hızını azalt,8,azalt,,,
CK-2356,ofis_metin_düzenleme,3,sunumda üçüncü slayta geç sağdaki görseli seç biraz küçült,0,sunumda,,,
CK-2356,ofis_metin_düzenleme,3,sunumda üçüncü slayta geç sağdaki görseli seç biraz küçült,1,üçüncü,,,
CK-2356,ofis_metin_düzenleme,3,sunumda üçüncü slayta geç sağdaki görseli seç biraz küçült,2,slayta,,,
CK-2356,ofis_metin_düzenleme,3,sunumda üçüncü slayta geç sağdaki görseli seç biraz küçült,3,geç,,,
CK-2356,ofis_metin_düzenleme,3,sunumda üçüncü slayta geç sağdaki görseli seç biraz küçült,4,sağdaki,,,
CK-2356,ofis_metin_düzenleme,3,sunumda üçüncü slayta geç sağdaki görseli seç biraz küçült,5,görseli,,,
CK-2356,ofis_metin_düzenleme,3,sunumda üçüncü slayta geç sağdaki görseli seç biraz küçült,6,seç,,,
CK-2356,ofis_metin_düzenleme,3,sunumda üçüncü slayta geç sağdaki görseli seç biraz küçült,7,biraz,,,
CK-2356,ofis_metin_düzenleme,3,sunumda üçüncü slayta geç sağdaki görseli seç biraz küçült,8,küçült,,,
CK-2362,ofis_metin_düzenleme,2,slaytı çoğaltma yok hayır başlığı seç sadece metnini değiştir,0,slaytı,,,
CK-2362,ofis_metin_düzenleme,2,slaytı çoğaltma yok hayır başlığı seç sadece metnini değiştir,1,çoğaltma,,,
CK-2362,ofis_metin_düzenleme,2,slaytı çoğaltma yok hayır başlığı seç sadece metnini değiştir,2,yok,,,
CK-2362,ofis_metin_düzenleme,2,slaytı çoğaltma yok hayır başlığı seç sadece metnini değiştir,3,hayır,,,
CK-2362,ofis_metin_düzenleme,2,slaytı çoğaltma yok hayır başlığı seç sadece metnini değiştir,4,başlığı,,,
CK-2362,ofis_metin_düzenleme,2,slaytı çoğaltma yok hayır başlığı seç sadece metnini değiştir,5,seç,,,
CK-2362,ofis_metin_düzenleme,2,slaytı çoğaltma yok hayır başlığı seç sadece metnini değiştir,6,sadece,,,
CK-2362,ofis_metin_düzenleme,2,slaytı çoğaltma yok hayır başlığı seç sadece metnini değiştir,7,metnini,,,
CK-2362,ofis_metin_düzenleme,2,slaytı çoğaltma yok hayır başlığı seç sadece metnini değiştir,8,değiştir,,,
CK-2364,ofis_metin_düzenleme,3,tabloda boş hücreyi seç eşittir ortalama yaz enter tuşuna bas,0,tabloda,,,
CK-2364,ofis_metin_düzenleme,3,tabloda boş hücreyi seç eşittir ortalama yaz enter tuşuna bas,1,boş,,,
CK-2364,ofis_metin_düzenleme,3,tabloda boş hücreyi seç eşittir ortalama yaz enter tuşuna bas,2,hücreyi,,,
CK-2364,ofis_metin_düzenleme,3,tabloda boş hücreyi seç eşittir ortalama yaz enter tuşuna bas,3,seç,,,
CK-2364,ofis_metin_düzenleme,3,tabloda boş hücreyi seç eşittir ortalama yaz enter tuşuna bas,4,eşittir,,,
CK-2364,ofis_metin_düzenleme,3,tabloda boş hücreyi seç eşittir ortalama yaz enter tuşuna bas,5,ortalama,,,
CK-2364,ofis_metin_düzenleme,3,tabloda boş hücreyi seç eşittir ortalama yaz enter tuşuna bas,6,yaz,,,
CK-2364,ofis_metin_düzenleme,3,tabloda boş hücreyi seç eşittir ortalama yaz enter tuşuna bas,7,enter,,,
CK-2364,ofis_metin_düzenleme,3,tabloda boş hücreyi seç eşittir ortalama yaz enter tuşuna bas,8,tuşuna,,,
CK-2364,ofis_metin_düzenleme,3,tabloda boş hücreyi seç eşittir ortalama yaz enter tuşuna bas,9,bas,,,
CK-2367,ofis_metin_düzenleme,3,seçili satırı kes üstteki boş satıra yapıştır dosyayı kaydet,0,seçili,,,
CK-2367,ofis_metin_düzenleme,3,seçili satırı kes üstteki boş satıra yapıştır dosyayı kaydet,1,satırı,,,
CK-2367,ofis_metin_düzenleme,3,seçili satırı kes üstteki boş satıra yapıştır dosyayı kaydet,2,kes,,,
CK-2367,ofis_metin_düzenleme,3,seçili satırı kes üstteki boş satıra yapıştır dosyayı kaydet,3,üstteki,,,
CK-2367,ofis_metin_düzenleme,3,seçili satırı kes üstteki boş satıra yapıştır dosyayı kaydet,4,boş,,,
CK-2367,ofis_metin_düzenleme,3,seçili satırı kes üstteki boş satıra yapıştır dosyayı kaydet,5,satıra,,,
CK-2367,ofis_metin_düzenleme,3,seçili satırı kes üstteki boş satıra yapıştır dosyayı kaydet,6,yapıştır,,,
CK-2367,ofis_metin_düzenleme,3,seçili satırı kes üstteki boş satıra yapıştır dosyayı kaydet,7,dosyayı,,,
CK-2367,ofis_metin_düzenleme,3,seçili satırı kes üstteki boş satıra yapıştır dosyayı kaydet,8,kaydet,,,
CK-2371,ofis_metin_düzenleme,3,ııı şu kaynakça başlığını bul altındaki paragrafı seç kopyala,0,ııı,,,
CK-2371,ofis_metin_düzenleme,3,ııı şu kaynakça başlığını bul altındaki paragrafı seç kopyala,1,şu,,,
CK-2371,ofis_metin_düzenleme,3,ııı şu kaynakça başlığını bul altındaki paragrafı seç kopyala,2,kaynakça,,,
CK-2371,ofis_metin_düzenleme,3,ııı şu kaynakça başlığını bul altındaki paragrafı seç kopyala,3,başlığını,,,
CK-2371,ofis_metin_düzenleme,3,ııı şu kaynakça başlığını bul altındaki paragrafı seç kopyala,4,bul,,,
CK-2371,ofis_metin_düzenleme,3,ııı şu kaynakça başlığını bul altındaki paragrafı seç kopyala,5,altındaki,,,
CK-2371,ofis_metin_düzenleme,3,ııı şu kaynakça başlığını bul altındaki paragrafı seç kopyala,6,paragrafı,,,
CK-2371,ofis_metin_düzenleme,3,ııı şu kaynakça başlığını bul altındaki paragrafı seç kopyala,7,seç,,,
CK-2371,ofis_metin_düzenleme,3,ııı şu kaynakça başlığını bul altındaki paragrafı seç kopyala,8,kopyala,,,
CK-2378,dosya_yazılım_geliştirme,3,hata panelini açıp ilk uyarıya giderek ilgili satırı seç,0,hata,,,
CK-2378,dosya_yazılım_geliştirme,3,hata panelini açıp ilk uyarıya giderek ilgili satırı seç,1,panelini,,,
CK-2378,dosya_yazılım_geliştirme,3,hata panelini açıp ilk uyarıya giderek ilgili satırı seç,2,açıp,,,
CK-2378,dosya_yazılım_geliştirme,3,hata panelini açıp ilk uyarıya giderek ilgili satırı seç,3,ilk,,,
CK-2378,dosya_yazılım_geliştirme,3,hata panelini açıp ilk uyarıya giderek ilgili satırı seç,4,uyarıya,,,
CK-2378,dosya_yazılım_geliştirme,3,hata panelini açıp ilk uyarıya giderek ilgili satırı seç,5,giderek,,,
CK-2378,dosya_yazılım_geliştirme,3,hata panelini açıp ilk uyarıya giderek ilgili satırı seç,6,ilgili,,,
